0.0 0.05 0.12 0.2 0.32 0.26 0.05 	-0.33175 1.8222 0.087541 -0.14056 0.73897 0.30411 -0.219 -0.17936 0.30755 0.84686 -0.14085 -0.14174 0.044042 -0.35661 1.4654 -1.0498 1.391 0.21721 -1.1707 -0.087668 1.1082 0.033722 0.02063 -0.83709 0.43115 -1.2814 -1.1486 -1.1703 -1.8345 0.048906 1.3921 8.0203e-05 -1.1217 -0.18378 -0.45492 -0.30592 0.015701 1.0804 0.20381 -0.7597 0.6517 0.24766 -0.32051 -0.57543 -0.83097 -0.40641 -0.24257 0.2152 -0.57718 -0.79525 
0.01 0.05 0.2 0.35 0.28 0.1 0.01 	0.34395 0.27856 0.47271 -0.56316 0.47637 0.017425 0.24202 0.23471 0.62194 -0.10916 -0.39043 0.00056382 0.22285 -0.21998 0.6317 -0.33914 0.13466 -0.28914 -0.48494 -1.426 0.34242 -0.29179 0.31939 -0.31074 -0.57072 -0.67974 0.48481 -0.014743 0.87121 -0.34571 3.3782 1.5417 -0.2216 0.5821 0.33792 1.0073 0.6338 0.29631 0.30345 -0.59003 0.85704 0.43607 0.20035 0.23418 -0.41126 0.0086487 0.28813 0.60008 -0.1928 0.40392 
0.0 0.03 0.2 0.33 0.27 0.14 0.02 	-0.21223 -0.65535 -0.45687 -0.0075521 0.60611 -0.50835 -0.57565 0.59562 0.19151 -0.65634 1.0757 0.16691 -1.3924 0.55108 0.86369 -0.48926 0.48116 0.24697 -1.6583 -0.25381 -1.1014 0.2498 0.059989 0.43499 -0.95875 -1.044 0.47452 -0.073717 -0.7925 0.058483 2.0288 0.84373 -0.34042 -0.69088 0.972 1.4586 1.1481 0.080125 -0.8103 -1.4148 -0.40576 -0.16391 0.03079 -0.70781 0.66982 0.63552 -0.0031876 0.59054 0.33693 -0.4906 
0.01 0.1 0.31 0.34 0.18 0.07 0.01 	-0.97467 0.17701 0.55721 -0.061392 0.13516 0.90557 0.11298 -0.083015 -0.19704 0.60241 0.81914 -0.039332 -0.18959 1.6839 -0.40624 0.55594 0.44263 0.16115 -0.35466 -1.6592 1.3298 -0.51587 0.045646 -0.38681 -0.72316 -0.34138 -1.1071 0.87466 0.74086 -0.47313 2.8302 -1.3763 0.85465 0.16082 -0.00087585 0.92728 0.94742 -0.37689 0.58434 -0.026297 0.31892 -0.47993 0.17084 -0.3404 1.3925 0.00089684 -0.042405 -0.75443 -0.27104 -1.4451 
0.01 0.17 0.36 0.31 0.12 0.03 0.0 	-0.2388 -0.25032 0.047532 -0.30455 -0.46657 -0.075432 0.052256 -0.38614 0.92713 0.51022 -0.41598 0.13172 -0.044987 0.59698 -0.11278 0.012702 0.83813 0.66622 0.52714 -1.1816 0.11522 0.57263 0.4178 -0.83165 0.031019 -1.1038 0.10626 0.77289 0.80683 -0.35523 2.8775 0.444 -0.88926 -0.099022 -0.19078 0.82663 0.36064 1.0253 0.52781 -0.72886 -0.28905 -0.35858 0.63454 0.075873 0.11478 0.45858 -0.65593 -0.42957 0.9178 0.0042006 
0.01 0.04 0.15 0.26 0.29 0.21 0.04 	-0.54917 -0.48819 0.010469 -0.39342 -0.086114 0.62177 -0.25739 -0.12467 -0.94339 0.72891 -0.22881 -0.36382 0.00063834 -0.03962 -0.2491 0.18605 0.084424 -0.92856 0.51419 -0.7319 -0.10475 -0.076062 -0.043998 -0.14931 -0.25362 -1.4151 0.18691 -0.17221 0.19106 0.088488 2.3957 0.28373 -0.8142 -0.26471 0.13841 -1.2527 -0.051606 0.38329 -0.92806 -0.34473 -0.44856 -0.046019 0.42592 0.6249 -0.66963 0.12197 -0.98523 0.027008 0.077344 0.30208 
0.01 0.12 0.32 0.34 0.16 0.04 0.0 	0.36623 0.10633 -0.011761 -0.1691 0.64052 0.072372 -0.020884 0.8087 -0.014847 0.50359 -0.073694 0.23244 -0.91156 -0.30429 0.71207 0.51956 0.57225 -0.61919 0.024613 -0.55365 -0.48582 0.44732 0.18359 -0.42762 0.65869 -1.794 -0.66476 0.26561 0.28849 0.11604 2.0113 0.30252 -0.22875 -1.0357 -0.19423 -0.49645 -0.089816 -0.032077 -0.090789 -0.75991 -0.18989 0.0015438 -0.29964 0.19265 0.10721 0.28933 -0.22515 0.97635 -0.020691 -0.18137 
0.01 0.14 0.35 0.29 0.15 0.05 0.01 	1.2764 2.3994 -1.1009 -1.5421 0.50186 -0.27513 -0.84622 0.1746 -0.18847 -0.041907 0.51878 0.61113 -0.17486 -0.92846 -0.32452 -0.40843 -0.19901 -1.1288 -0.8511 0.55934 -0.92668 -0.18713 -0.94548 0.45426 -0.44357 -0.79661 -0.94763 -0.20948 -0.84215 -0.0076193 1.3822 0.6235 0.26689 -0.31898 0.021835 -0.25068 0.65412 0.21796 0.62775 0.97598 0.82678 0.44615 -0.022523 -0.92487 0.017586 1.253 -0.83208 -1.4275 0.3922 -0.6229 
0.01 0.09 0.29 0.33 0.19 0.07 0.01 	0.94465 2.2485 0.88247 -0.74208 -0.46662 -0.12674 -0.5333 0.18091 0.17432 -0.72799 -0.28653 -0.50105 0.24791 -1.1677 -1.0226 1.377 0.90832 -0.032264 -1.2573 0.32712 -0.40409 -0.05706 -0.60887 -0.20485 0.22246 -1.1717 -0.34151 0.14731 -0.43895 0.029023 1.3201 -0.24038 -0.41616 -1.0029 0.82524 -0.33811 -0.11134 -0.86141 0.17984 -0.012312 -0.19857 -0.0368 -0.26418 -0.48535 0.65533 -0.45778 0.75435 -0.70633 -0.25078 -0.43077 
0.0 0.04 0.19 0.33 0.27 0.14 0.03 	0.013121 0.71226 -0.22566 0.12239 0.72298 0.55787 -0.0064484 -0.7054 -0.32206 0.12796 -0.077531 0.055125 0.038379 0.95295 0.043992 0.45025 -0.11435 -0.0012781 -0.32919 -1.8721 1.0702 -0.11634 -0.62644 -0.61095 -0.41408 -0.55053 -0.70974 1.4821 0.53134 -0.53206 2.1137 -1.0961 0.48239 -0.16375 -0.6249 0.72829 0.51436 0.84971 1.0365 0.074664 1.0125 0.47441 0.42126 -0.049965 0.53149 1.2321 -0.27239 -1.4639 -0.33859 -0.97446 
0.05 0.14 0.31 0.29 0.15 0.04 0.01 	-0.04425 0.99856 -0.20423 -0.048967 0.39981 0.035118 -0.86745 0.1959 -0.36649 0.78803 0.00041858 0.30541 -0.73399 0.43037 0.93299 0.20663 0.52427 0.71785 -0.30939 0.079031 -0.2426 0.79301 -0.59451 0.24972 1.0406 -1.0524 -1.3649 -0.38529 0.97883 -0.34811 2.0077 0.45486 -0.85641 0.029487 -0.14606 0.1694 -0.099531 0.049733 -0.17635 -0.9044 -0.41801 -0.77153 -0.25648 -0.30939 -0.19887 0.33251 0.081406 -0.82559 -0.2111 -0.0001517 
0.0 0.08 0.29 0.4 0.18 0.04 0.0 	0.36105 0.93597 -1.2774 0.48291 0.0052048 0.3373 -0.50719 -1.1982 -0.25211 0.59065 -0.65906 0.16714 -0.26527 0.34937 0.1959 -0.33587 -0.16777 0.15439 -0.11959 -0.15767 0.39997 0.085137 -0.61665 0.30206 0.74448 -0.42032 -1.1983 0.26287 0.12916 -0.47379 2.7376 0.22378 0.25572 -0.32575 -0.62324 -0.067927 0.059644 -0.66098 -1.4086 -0.13956 -0.61673 -0.29918 -0.77978 -0.4769 0.0036929 0.6526 0.14315 -0.52215 -0.081011 0.27975 
0.0 0.04 0.18 0.32 0.29 0.15 0.02 	-0.5688 0.019065 -0.37647 -0.087652 -0.48953 0.3661 -1.3755 -0.33292 0.50611 1.2449 1.0316 0.73154 -0.58794 0.48042 0.28171 0.089702 -0.3659 -0.27333 0.22234 -0.36442 0.37859 -0.063345 0.486 0.47043 -1.1969 -0.76554 -1.8054 0.30999 0.26649 -0.72555 2.1128 -0.79912 -0.16887 -0.0038145 -0.28341 -0.349 0.42628 -0.70945 -0.096156 -1.0355 0.7857 -0.93991 -0.60602 -0.59391 -0.0024259 0.23618 -0.59248 -0.49056 -0.51848 -0.085051 
0.0 0.05 0.23 0.35 0.25 0.11 0.02 	-0.59847 0.62805 -0.12298 -0.18639 1.4758 0.86414 1.1864 -0.21423 0.24579 0.2029 0.43399 -0.1923 0.3342 -0.48827 0.16272 -0.30655 0.71298 -0.040751 0.17325 -0.96915 -0.24751 -0.23621 0.0013967 -0.2047 -0.10286 -0.68866 -0.034771 -0.53911 0.30094 0.22954 3.0774 0.60746 -0.21462 -0.008519 -0.22949 -0.65086 -0.036942 0.045325 -0.33206 -0.18687 0.26738 -0.32255 0.4634 0.60538 -1.5035 -0.32777 -0.22227 0.29798 -0.32463 0.2458 
0.0 0.05 0.34 0.43 0.15 0.03 0.0 	-0.60795 1.2315 0.79654 0.66716 0.49338 -0.48767 -0.97728 -1.0577 0.41083 -0.52807 -0.58746 -0.51252 -0.064087 0.67113 0.74768 -0.22974 -1.4505 -0.68422 0.085624 -0.53204 0.78955 0.6819 0.0046342 0.1556 -0.034099 -0.77754 -1.2403 0.16758 0.34289 -0.49846 1.6849 -0.29926 -0.47116 -0.87112 -0.47572 0.98179 0.27886 0.086174 -0.5508 -0.74459 1.5878 0.37276 0.22231 -0.62783 0.7609 -0.26446 0.75162 -0.35234 0.39079 0.1189 
0.0 0.07 0.18 0.2 0.15 0.16 0.23 	0.05097 -0.58302 0.52854 -0.29016 0.4645 -0.23776 -0.92569 0.11286 0.9455 0.50606 -0.31356 0.91192 -0.23352 0.76829 0.38119 0.03595 1.1006 -0.69682 -1.4661 -0.61812 -0.23833 0.077579 0.67397 0.16424 0.9776 -1.4479 0.44068 -0.022417 0.99546 -0.84017 2.1798 0.76984 0.038056 0.58948 0.4314 0.24135 0.024798 0.25432 -0.13002 0.032039 -0.42749 0.86448 0.072871 0.83733 0.033924 -0.060548 0.3588 -0.26135 0.63284 -0.14244 
0.0 0.02 0.1 0.24 0.32 0.26 0.06 	0.58519 -0.19914 1.1145 -0.64129 -0.17888 0.63017 -0.56459 -0.16075 -0.19451 0.066648 -0.22941 -0.88976 0.75443 -0.48572 1.1787 -0.36752 -0.18339 -0.054614 -0.36276 -1.315 0.042571 -0.5416 0.69774 0.16422 -0.28714 -0.35058 -0.088786 -0.59933 0.47208 -0.1241 2.9592 1.2205 0.74062 -0.50279 0.52242 0.11889 0.11732 0.32485 -0.13877 0.089308 -0.7042 0.2238 0.9358 1.0364 0.1033 -0.083482 -0.41237 0.39506 -0.73051 0.30423 
0.01 0.06 0.25 0.34 0.23 0.09 0.01 	-1.1832 -0.22543 -0.54312 0.42731 0.21005 0.65685 -0.25581 -0.1135 0.59814 0.61958 0.52322 0.39701 1.0169 -0.66816 0.27134 0.57248 0.34042 0.44322 0.15522 -1.177 0.47931 -0.84173 1.606 -0.13093 -0.91463 -0.37885 0.29453 0.35073 1.3894 0.49269 2.427 -0.30031 -0.75508 1.0198 0.52147 -0.067951 -0.87317 0.53923 1.587 -0.31108 -0.031213 -0.056557 -0.13681 -0.33986 0.55316 1.5014 -0.54895 -0.81287 -0.22265 -0.2547 
0.0 0.04 0.16 0.29 0.29 0.18 0.04 	0.29689 0.80139 1.0277 -0.43577 1.4627 -0.19221 0.22071 -0.39101 -0.42095 1.0729 -0.48428 -0.054074 0.60164 -0.78266 0.23766 0.48185 -0.32807 -0.7154 -0.25379 -0.2088 0.58935 -1.05 0.89288 -1.0381 0.1544 -0.56754 0.547 0.19876 0.88538 0.86626 2.6549 -0.70153 -0.0044772 0.95483 1.8028 -1.2402 -1.0593 0.45195 0.43591 -0.52502 -0.5573 -0.99666 0.70966 0.50696 0.26664 -0.54491 1.4078 1.3781 0.63779 -0.16657 
0.0 0.05 0.27 0.38 0.21 0.07 0.01 	0.005069 -0.74783 0.14108 -0.84805 0.24027 0.13324 -0.34891 1.131 -1.5416 0.25519 -0.84793 -0.64306 0.35284 -0.3784 0.6538 -0.27875 -0.096626 0.056483 -0.17859 -0.87091 -0.17246 1.0938 0.067566 0.52121 0.80913 -1.8063 0.36117 0.55479 0.28173 -0.041344 2.0246 0.42743 0.36946 -0.35784 -1.0362 -0.16665 -0.0781 -1.5467 -0.38906 -0.28496 0.11567 0.6297 -0.48685 0.36862 1.4771 -0.021729 -1.1459 0.060983 -0.29921 -0.34347 
0.0 0.05 0.28 0.38 0.22 0.07 0.01 	-0.44003 -0.087184 -0.29714 -0.61187 -0.15986 0.054614 0.22068 -0.35731 0.037329 -0.046041 0.67713 0.47368 0.93199 -0.341 0.58901 1.0408 0.18091 -0.46021 0.87832 -0.91237 0.45047 -0.23348 -0.028026 0.22295 -0.35707 -1.2678 -0.082065 -0.62664 0.37897 -0.53405 2.5455 0.26901 -1.3715 -0.68677 0.33461 -0.076916 0.58903 0.17728 -0.13136 -0.17884 -0.081383 -0.20733 1.2937 1.0657 -0.59659 -0.47513 0.37614 0.65651 0.014037 0.14512 
0.0 0.03 0.2 0.39 0.27 0.1 0.01 	0.064998 0.25623 -0.68569 -0.50733 0.087252 -0.1371 0.090617 -0.077181 -0.30148 0.30093 -0.38969 -0.29365 -0.013357 0.37099 0.33153 -0.087098 -0.43394 -0.1857 -0.39875 -1.1568 0.059531 0.11446 0.0095926 0.27253 0.025321 -0.76086 -0.34426 0.64672 0.9012 0.52467 2.7736 0.55327 0.19654 -0.17524 0.37012 0.18209 0.19828 0.13141 -0.79248 -0.0096379 0.046726 0.666 -0.27491 0.7867 -0.090972 -0.33519 0.50876 0.3239 -0.12277 0.44066 
0.0 0.05 0.3 0.38 0.2 0.06 0.01 	-0.66226 -0.24602 -0.074331 0.70106 0.01113 0.18354 -0.18285 1.7727 -0.76044 -0.074517 -0.27363 -0.83388 -0.54036 -0.39699 0.62688 -0.14573 -0.064833 -0.89503 -0.3998 -0.13162 -1.2662 -0.17238 -0.18374 0.25719 0.74768 -1.8867 -0.24355 -0.29197 0.059843 -0.44943 1.7253 0.8437 0.40959 -0.41314 -0.38923 -0.27753 0.068791 0.75894 0.027716 -1.2561 -0.1145 -0.021509 0.22363 -0.091388 0.89656 1.1831 -0.37972 -0.11489 0.20794 0.26762 
0.0 0.05 0.24 0.38 0.23 0.08 0.01 	0.78424 0.47887 -0.10039 0.12125 -0.076717 0.42227 0.034631 -0.45935 -0.27475 -0.076333 0.58439 0.57112 -0.0050365 -0.47874 0.47091 1.048 0.69299 -0.14872 0.64584 -0.44254 -0.25091 -0.51781 0.68582 0.75568 0.18924 -0.35317 -1.0881 -0.22488 0.67609 -0.33986 2.8071 -0.38093 -0.17972 -1.3757 -0.077678 0.047078 0.078451 -0.2645 -0.78169 0.57869 -0.18107 -0.76075 0.57582 0.87599 -0.44196 0.2603 -0.22145 0.21864 -0.45728 -0.44223 
0.0 0.06 0.24 0.32 0.24 0.11 0.03 	1.6257 -0.077467 0.50815 0.84647 -0.23171 0.58811 0.62851 0.072761 0.80271 -0.43872 -0.45292 0.16256 -1.068 0.99825 0.55493 -0.16267 -0.41822 -0.031525 -0.45971 -0.21247 1.0466 0.25668 0.1749 -0.49313 -0.5244 -2.1529 0.22996 0.42677 -0.78963 0.3935 1.5521 -1.0034 -1.3566 -1.0903 -0.29639 -0.087789 -0.52805 -0.68588 0.21077 -0.73206 -0.11411 0.14632 0.52268 0.092926 0.22097 -0.50077 0.80741 1.0445 0.62464 -0.79192 
0.01 0.07 0.19 0.27 0.24 0.17 0.05 	0.3932 -0.26654 0.36063 -0.033981 -0.5528 0.028014 0.061516 -0.1754 1.2044 0.35046 -0.11477 0.21644 0.58422 -0.33805 0.60583 0.10374 1.2691 1.1692 0.11819 -0.77057 0.95359 -0.73519 0.59965 -0.73535 -0.00074844 -1.2956 0.13351 0.91736 1.4184 -0.012087 2.0514 -0.52395 -0.53608 -0.8351 -0.67559 0.75992 0.069927 0.4258 1.3848 0.41355 -0.0062659 -0.84806 1.0905 0.28167 0.098388 0.44455 -1.0902 0.46677 0.78979 -0.37297 
0.0 0.05 0.2 0.34 0.27 0.12 0.02 	1.4105 -0.017465 0.64639 0.095323 0.37524 -0.30808 -0.87303 -0.19354 1.8655 -1.006 1.1558 0.98258 0.23751 1.0488 -0.011323 -0.33221 -0.89887 0.82061 -0.98009 -0.94939 0.97905 -0.47095 -0.067543 -0.42424 -0.31685 -1.1598 0.7898 0.85205 1.4354 0.47033 2.0245 0.23075 -0.1019 0.9046 0.60183 0.5074 0.13201 0.043081 -0.53848 1.1992 0.4575 -0.094308 1.7015 -0.70733 -0.63596 -0.54456 -0.50226 0.040328 0.3943 -0.67026 
0.0 0.03 0.2 0.4 0.28 0.08 0.01 	0.44151 0.086268 0.7134 -0.47397 -1.7659 -0.48988 -0.48963 0.34344 0.99861 -0.59851 -0.575 0.16957 1.044 -0.80428 0.25477 0.11023 0.23188 -0.21061 -0.29266 0.22441 0.1884 -0.56106 0.022271 -1.1071 0.93375 -0.69927 -0.073444 0.080797 0.35309 0.23025 2.6999 0.0022699 0.6083 -0.64175 -0.59609 1.281 0.18988 -1.0485 0.9078 0.014581 -0.98529 0.44659 0.35993 -0.59438 -0.12604 0.34139 -0.21113 -0.21171 0.16101 -0.72471 
0.0 0.03 0.12 0.29 0.33 0.2 0.03 	-0.28243 0.8113 -0.85061 -0.070786 0.43818 -0.67572 -0.31703 0.26434 0.22666 0.64675 -0.1023 0.17335 0.86927 -0.08171 0.58978 0.55009 0.70588 0.11973 0.52129 -0.95243 0.16927 0.71924 -0.062331 0.49409 0.74942 -0.57003 -0.52003 -0.24202 1.0188 -0.057907 2.7244 1.8266 -0.44952 0.12843 -0.12337 -0.083854 -0.71707 0.45365 -0.76549 -0.35992 -0.32875 0.013016 0.17324 0.88905 -0.25213 -0.098827 -0.42765 -0.46023 -0.19505 0.1617 
0.01 0.05 0.18 0.31 0.28 0.15 0.02 	-0.50968 0.40127 -1.6094 -0.0033897 1.2266 0.50068 -0.20331 0.31016 -0.45706 1.225 -0.48155 0.2921 0.94065 -0.3678 0.36196 0.015835 -0.31782 0.3269 -0.50432 -0.54359 0.03497 0.49347 1.582 -0.15731 0.28893 -0.41514 -0.97663 1.0625 1.3792 -0.26426 2.2864 -0.39402 0.20375 1.3653 0.832 -0.6053 -0.60429 0.24135 0.61891 -1.221 -0.056026 -0.086778 -0.64343 -0.86968 1.1228 1.0354 0.16903 -0.71433 -0.060051 0.63127 
0.0 0.06 0.25 0.36 0.23 0.08 0.01 	0.87913 0.24682 -1.0177 0.57268 0.27955 -0.75149 0.11182 -0.067555 -0.74041 0.12995 0.54532 0.12705 -1.8377 0.13686 -0.06317 -0.65622 0.30305 -0.2081 -0.17794 1.0448 -0.82254 0.070524 -0.57514 0.45655 -0.55684 -0.50228 2.1639 0.22753 -0.73891 0.023074 2.6882 1.3528 -0.10536 0.34252 -0.56984 0.47518 -0.50235 0.23864 -0.1894 -0.079277 0.12745 -0.38857 -0.17792 -0.21508 -0.22815 0.40216 0.52428 1.0777 0.50395 -1.1181 
0.01 0.22 0.32 0.26 0.14 0.05 0.01 	1.2839 -0.074919 -0.25758 -0.59457 -0.47987 0.92602 0.60694 0.32955 0.55133 0.49275 0.35128 0.28583 0.81843 -0.39415 0.39147 0.39926 -0.46038 0.1383 0.51659 -0.16807 -0.87759 0.48614 0.77198 0.081202 0.007752 -1.2556 -0.53093 -0.61798 0.30959 -0.24372 2.4427 1.0073 -0.067713 -0.29239 -0.075622 0.45581 0.58724 0.33972 0.72851 -0.2968 -0.13182 0.16727 0.73328 1.1145 1.5399 0.42232 -0.44699 0.043129 -0.4505 0.72678 
0.01 0.09 0.36 0.35 0.14 0.04 0.0 	-0.68109 -0.12103 0.0064458 -0.62251 0.64409 0.62422 0.089084 -0.40651 -0.70044 -0.090886 0.073429 0.52924 -0.46728 0.98804 -0.35202 0.61007 0.48273 -0.020765 0.17702 -1.0506 -0.18219 -0.20315 0.40692 -0.11904 0.12599 -1.3211 0.45619 0.83609 0.93476 -1.3555 2.3645 0.78099 -0.95821 0.77737 -0.57549 0.077742 0.13054 0.095856 0.32933 -0.17614 0.44022 -0.22748 -0.11906 0.31006 0.61023 0.28674 0.51585 0.24363 -0.047791 -0.28315 
0.0 0.05 0.16 0.23 0.24 0.22 0.1 	-0.52804 0.7722 0.028723 0.20636 0.49009 0.38704 -1.1973 0.29402 -0.17887 -0.58485 -0.51364 0.53581 -0.63159 -0.33058 0.073754 0.013677 0.50875 -0.39744 -0.23955 -0.33057 0.2316 0.69236 0.38942 -0.20604 -0.031757 -0.78823 -0.14731 -0.22689 0.044103 -0.13759 1.2017 -0.82715 -0.21205 -0.34301 0.531 -0.46622 0.054948 0.36294 0.89062 0.1117 0.12133 0.64037 -0.50504 -0.5993 0.16621 0.15705 -0.51697 -0.4264 -0.41657 1.2988 
0.01 0.09 0.35 0.34 0.16 0.05 0.01 	-0.063275 -0.10331 -0.7798 -0.19183 0.34219 0.050926 -0.46459 -0.078635 0.54814 1.4047 0.38838 0.3611 0.80142 -0.46235 1.0345 0.39002 -0.25508 0.90988 -0.22221 -1.8257 0.73976 0.26612 1.2605 0.9422 -0.22148 -0.97796 -0.42254 0.68667 1.1503 0.22859 1.9738 0.84056 -0.84683 0.93435 0.19842 -0.51849 -0.48574 0.40075 0.60286 0.22686 0.32788 0.29878 -0.5074 0.81122 0.9134 0.43469 -0.88409 -0.75136 0.60014 0.082798 
0.01 0.09 0.32 0.32 0.18 0.07 0.01 	1.3482 1.2208 1.6638 0.87718 -0.42824 -0.20956 -0.15142 -0.89748 -0.01451 0.94238 0.62491 -0.19677 1.0859 1.3276 -0.51082 0.72441 0.075236 1.044 -0.8988 -1.0338 0.27864 -1.087 -0.19925 -1.0494 0.39168 0.062615 -0.27143 -0.05555 0.38207 0.69075 2.0841 -0.23465 -0.94434 -0.88393 -0.39502 0.038246 -0.089878 0.62165 0.59154 0.51151 -0.16277 -0.16702 -0.3753 0.50904 -0.21923 0.22758 0.23288 -0.67128 -0.4004 -0.42672 
0.0 0.06 0.28 0.39 0.2 0.06 0.01 	0.20554 1.2686 0.45314 0.40003 0.42194 -0.011899 0.66912 0.12573 0.28185 -0.28689 -0.1431 0.076225 0.073495 -0.060113 -0.50641 -0.40506 0.43174 0.10927 -1.1201 -0.66177 -0.48455 0.79673 0.99398 -1.1095 1.19 -0.15519 -0.12617 0.61077 0.6283 0.081292 2.8129 -0.022685 0.67188 -1.082 0.0039192 0.39857 -0.30717 -0.015025 0.061111 -0.12968 0.41893 -0.2359 0.67693 0.37869 -0.97707 -0.45886 1.2085 1.2605 -0.34837 0.035934 
0.0 0.07 0.28 0.34 0.21 0.08 0.01 	0.70753 0.236 0.14207 0.39648 0.77077 -0.45279 0.28286 -0.95264 0.013087 0.41431 0.10291 1.4829 -0.58609 -0.59661 -0.40276 0.63004 0.83867 0.23487 -0.2154 0.45639 1.0584 -0.69871 -0.59889 -1.1084 -1.476 -0.63497 -0.30191 -0.080988 0.11564 0.6186 2.1196 0.2775 1.2322 -0.15725 0.12112 -0.13386 -0.96503 -0.43266 0.93989 -1.0483 -0.31294 -0.59769 0.26849 0.66272 -0.59557 -1.0339 -0.076091 0.9627 0.91381 0.94042 
0.0 0.03 0.16 0.26 0.24 0.19 0.12 	-0.43953 0.59331 0.085063 0.60891 1.6339 0.025937 -1.4286 0.98871 0.14831 0.56553 -0.85111 0.55832 -0.97083 0.97557 0.12096 -1.692 0.2344 -1.5824 -1.0658 0.74279 -0.55342 -1.1272 -0.84482 -0.41435 0.69585 -0.92219 0.23473 -0.14332 0.82458 -1.8428 1.1 -0.13817 0.7393 0.82693 0.085434 0.0033868 0.31063 0.41096 0.1302 0.71705 -0.63235 0.24109 -1.2126 -0.26227 -0.43052 0.45633 0.62377 -0.71263 -0.1936 0.15235 
0.01 0.1 0.2 0.24 0.24 0.17 0.03 	-0.18986 0.46971 0.73383 -0.48398 1.3703 0.99229 0.56438 -0.85625 -0.23534 -0.70221 -0.32783 -0.28212 -0.57354 0.93598 -0.25171 0.54151 0.17102 0.13345 0.35864 -1.2552 0.1071 -0.2743 -0.90693 -0.24124 0.21218 -0.42231 0.13325 0.66989 0.69331 0.11957 2.3339 -1.2656 0.007343 -0.24568 0.31207 0.73199 0.94676 0.50501 -0.18799 -0.62356 0.40007 -0.43835 -0.089227 0.44843 -0.22323 -0.040979 1.073 -0.76143 -0.056524 -0.24635 
0.01 0.06 0.29 0.34 0.21 0.08 0.01 	-0.26362 0.41994 -0.79729 0.86664 0.58936 0.68519 -0.26007 0.32548 -0.046497 -0.7095 0.15062 0.68397 -1.1083 0.51457 0.63559 0.23652 0.89858 -1.0909 -0.79213 -0.062496 -0.20448 0.24034 0.53381 0.83544 -0.11545 -0.59479 0.19435 -0.37466 -0.49624 -0.40082 0.92792 -0.11287 0.23288 0.11878 0.35524 -0.027567 0.22443 0.36326 -0.33158 -0.52621 0.48268 0.72329 -0.0063863 -0.86676 0.61046 0.26654 0.54224 -1.0559 -0.2899 0.87809 
0.0 0.03 0.17 0.3 0.28 0.17 0.04 	-0.22874 -0.057187 -0.44164 -0.60392 1.2557 -0.54209 1.4007 0.75191 0.43814 -0.61042 0.24045 1.1909 0.64955 -0.37507 0.57911 0.60149 0.59581 -0.17043 0.80231 -0.27009 0.34189 -0.22665 1.1137 0.023356 0.48118 -0.93913 -0.70207 -0.82162 0.46612 -0.74179 2.1919 0.4773 -1.4349 -0.20325 -0.27982 -0.13807 1.1014 -0.66694 -0.31386 -0.083829 -0.57077 -1.236 0.32222 0.64581 -1.0398 0.043684 -0.60611 -0.29497 0.15856 0.083146 
0.01 0.14 0.35 0.31 0.14 0.05 0.01 	0.25884 0.095052 0.15146 -1.0585 0.38437 0.90111 0.62143 0.48778 0.82753 -0.54662 0.20183 -0.2163 -0.18488 0.40125 -0.53051 0.17455 -1.4163 -0.30855 -0.57044 -0.19199 -0.70695 0.64366 0.45197 -1.0036 0.07859 -1.5388 -0.39186 1.167 0.12544 -0.36206 1.9919 0.76805 1.0022 0.43866 -0.3742 1.2217 0.78198 0.34598 1.3162 -0.086736 0.29929 0.80637 -0.66594 0.77403 0.72404 -0.39026 0.58993 -0.67366 -0.06714 -0.71661 
0.01 0.03 0.13 0.24 0.3 0.24 0.05 	0.13641 0.81365 0.014272 -0.29875 1.0836 0.513 -0.7972 0.38589 -0.91116 -0.30709 0.0044796 0.85388 -0.32946 -0.47044 0.11247 0.18655 -0.48739 -0.37238 0.36671 0.5814 -0.67463 0.55533 0.11661 -0.047982 0.62307 -1.1927 -0.59441 -1.1945 -0.62448 0.44412 0.86062 -0.61066 -0.13799 -0.15563 0.81642 -0.19145 -0.25993 0.35286 0.11424 0.47354 -0.24495 0.44665 -0.56704 0.30741 0.34447 0.069097 -0.71755 -1.2926 0.050302 -0.33768 
0.0 0.07 0.27 0.35 0.22 0.08 0.01 	0.3941 -0.15342 0.57609 0.7348 -0.4144 0.7855 0.55392 1.2772 -0.10889 -0.47616 0.11595 -0.59474 -0.38951 -0.0048951 -0.49861 0.14126 0.42986 0.10479 -0.040922 -0.38051 -1.1597 -0.41445 -0.5957 0.4768 1.3637 -1.4943 -0.68588 0.56587 0.59544 -0.92776 1.9006 -0.67246 0.55868 -0.6188 -0.46219 -0.32243 -0.19664 -0.26398 0.93742 0.37031 -0.35297 -0.14363 0.23316 0.73082 -0.83042 -0.16949 0.90621 0.44164 0.28674 -0.19114 
0.01 0.03 0.23 0.39 0.24 0.09 0.01 	-0.26458 -0.55225 0.49682 0.070656 -0.53569 0.12629 -0.72032 0.076167 0.26133 0.759 -0.047078 -0.20397 -1.5336 0.23 0.89925 0.1583 -0.75362 -1.0492 -0.53486 0.30721 0.37759 -0.74721 -0.8835 -0.81331 0.075983 -0.54978 -0.18566 0.13265 1.4021 1.4025 2.1422 0.90923 1.8443 0.6918 -0.36378 -0.087882 -0.8989 -0.16315 0.36855 -0.55663 -1.5943 -0.11784 -0.12311 -0.10285 0.64447 0.16875 0.74252 0.56531 0.3786 -0.17084 
